Ticket Nr.,Ticket type,Mandant,ticket_creator=3 // response=1,Ticket text,Ticket state,META Data
2017021763000050,Fehler in der App,SVBA,1,"   Danke für Ihre Support-Anfrage. Wir haben das Problem analysiert und den Fehler gefunden. Es gibt einen Fehler in der aktuellen PC- und Mac-Version von beook der in Kombination mit der Nutzung der Dropbox Cloud und einer Aktualisierung eines ebooks auftritt. Leider wurden bei diesem Vorgang die persönlichen Daten aus dem ebook gelöscht. Wir hoffen Sie machen regelmässig Backups von Ihrem PC. Dann können Sie die Daten wieder herstellen. Holen Sie dazu aus ihrem Backup zum Zeitpunkt vor der Aktualisierung den Ordner C:\\Benutzer\\<ihr Benutzername>\\AppData\\Roaming\\beook hervor. Dies war am 14.2.2017. Schliessen Sie zuvor die App. Nach dem Neustart finden Sie wieder alle Daten in beook. Wir empfehlen Ihnen bis zur Veröffentlichung der nächsten Version von beook die beook Cloud zu aktivieren damit ihre Daten auf der Cloud gesichert werden. Mehr Infos zur beook Cloud finden Sie auf unserer Website [1]beook.ch. Wir entschuldigen uns für die Unannehmlichkeiten und beheben den Fehler schnellst möglich. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  17.02.2017 10:13 - xxx@xxx.xx schrieb: Nach dem ich das Thema Fahrwerk\"" Aktualisiert habe Hat es mir alles in diesem Thema Gelöscht.....Mehr arbeit :x Was nun wider eine Aktualisierung?! Lg Joel.Hasler [1] http://beook.ch/cms/tiki-index.php?page=beook+Cloud&amp;structure=Cloud ",closed successful,App: beook 4.2.3 | Model: 2 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2016-08-18 19:57:08 MESZ | Last install: 2016-12-23 10:26:17 MEZ | Application starts: 64 | Unique Device : 0df2234a5f81f8bba416ccd31a8092ee | 
2017021763000050,Fehler in der App,SVBA,3,"Nach dem ich das Thema Fahrwerk\"" Aktualisiert habe Hat es mir alles in diesem Thema Gelöscht.....Mehr arbeit :x Was nun wider eine Aktualisierung?! ",closed successful,App: beook 4.2.3 | Model: 2 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2016-08-18 19:57:08 MESZ | Last install: 2016-12-23 10:26:17 MEZ | Application starts: 64 | Unique Device : 0df2234a5f81f8bba416ccd31a8092ee | 
2017021763000040,Fehler in der App,SVBA,1,  Wir haben Kenntnis von diesem Problem. Es hängt wahrscheinlich mit ungenügenden Ressourcen des Betriebssystems nach längerem Gerbauch der App zusammen. Wie es genau dazu kommt und wie wir es vermeiden können sind wir gegenwärtig ab untersuchen. In der Zwischenzeit können Sie das Problem selbst lösen indem Sie Ihren PC neu starten und die App danach wieder öffnen. So sollten die Bilder wieder editierbar sein und alle Felder beschreibbar. Bitte bestätigen Sie uns kurz ob es bei Ihnen geholfen hat. Auch wäre es für uns hilfreich wenn Sie uns nennen könnten wie häufig Sie beook nutzen und wie lange Sie den PC nicht mehr gestartet haben. Welchen Typ und Modell hat ihr Computer? Konnten Sie alle anderen Funktionen in beook weiter nutzen als das Problem auftrat? Auch weitere Hinweise nehmen wir gerne entgegen. Besten Dank für Ihre Mithilfe. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  17.02.2017 10:11 - xxx@xxx.xx schrieb: Hallo sie haben mir gesagt das ich meine Applikation aktualisieren soll. Sie ist auf dem neusten Stand!! WANN GEHT ES ENTLICH??? Andere Dateien wurden auch gelöscht...!!,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-25 23:30:34 PDT | Last install: 2016-12-23 10:21:19 MEZ | Application starts: 42 | Unique Device : 67b64bbad810dc0b75fbe3ac40ed7896 | 
2017021763000040,Fehler in der App,SVBA,3,Hallo sie haben mir gesagt das ich meine Applikation aktualisieren soll. Sie ist auf dem neusten Stand!! WANN GEHT ES ENTLICH??? Andere Dateien wurden auch gelöscht...!!,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-25 23:30:34 PDT | Last install: 2016-12-23 10:21:19 MEZ | Application starts: 42 | Unique Device : 67b64bbad810dc0b75fbe3ac40ed7896 | 
2017021763000020,Fehler in der App,SVBA,1,Danke für Ihre Support-Anfrage. Wir haben das Problem analysiert und den Fehler gefunden. Es gibt einen Fehler in der PC- und Mac-Version von beook der in Kombination mit der Nutzung der Dropbox Cloud und einer Aktualisierung eines ebooks auftritt. Leider wurden bei diesem Vorgang die persönlichen Daten aus dem ebook gelöscht. Wir hoffen Sie machen regelmässig Backups von Ihrem PC. Dann können Sie die Daten wieder herstellen. Holen Sie dazu aus ihrem Backup zum Zeitpunkt vor der Aktualisierung den Ordner C:\\Benutzer\\<ihr Benutzername>\\AppData\\Roaming\\beook hervor. Dies war am 14.2.2017. Schliessen Sie zuvor die App. Nach dem Neustart finden Sie wieder alle Daten in beook. Wir empfehlen Ihnen bis zur Veröffentlichung der nächsten Version von beook die beook Cloud zu aktivieren damit ihre Daten auf der Cloud gesichert werden. Mehr Infos zur beook Cloud finden Sie auf unserer Website [1]beook.ch. Wir entschuldigen uns für die Unannehmlichkeiten und beheben den Fehler schnellst möglich.   Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  17.02.2017 09:05 - xxx@xxx.xx schrieb: Guten Tag nach der Aktualisierung vom Fahrwerk ist alles WEG! Wann geht e entlich? Mit freundlichen Grüssen Gabriele Vecchio [1] http://beook.ch/cms/tiki-index.php?page=beook+Cloud&amp;structure=Cloud,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2016-08-17 20:07:46 MESZ | Last install: 2016-12-20 13:01:30 MEZ | Application starts: 94 | Unique Device : ee218f2bd51c208aa8459262350d8112 | 
2017021763000020,Fehler in der App,SVBA,3,Guten Tag nach der Aktualisierung vom Fahrwerk ist alles WEG! Wann geht e entlich?,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2016-08-17 20:07:46 MESZ | Last install: 2016-12-20 13:01:30 MEZ | Application starts: 94 | Unique Device : ee218f2bd51c208aa8459262350d8112 | 
2017021763000010,Fehler in der App,SVBA,1,Wir haben Ihnen am 15.2. eine Antwort geschrieben haben Sie diese nicht erhalten? Konnten Sie die Daten mit Ihrem Backup zurückholen? Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  17.02.2017 09:02 - xxx@xxx.xx schrieb: Seit der letzten Aktualisierung ist alles was ich bisher geschrieben und in Bilder eingezeichnet habe gelöscht.,closed unsuccessful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-18 21:05:15 MESZ | Last install: 2016-12-20 13:09:46 MEZ | Application starts: 85 | Unique Device : 92d1aa6cf8705d5a2063a77a780044b0 | 
2017021763000010,Fehler in der App,SVBA,3,Seit der letzten Aktualisierung ist alles was ich bisher geschrieben und in Bilder eingezeichnet habe gelöscht.,closed unsuccessful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-18 21:05:15 MESZ | Last install: 2016-12-20 13:09:46 MEZ | Application starts: 85 | Unique Device : 92d1aa6cf8705d5a2063a77a780044b0 | 
2017021663000120,Fehler in der App,SVBA,1,  Wir haben Kenntnis von diesem Problem. Es hängt wahrscheinlich mit ungenügenden Ressourcen des Betriebssystems nach längerem Gerbauch der App zusammen. Wie es genau dazu kommt und wie wir es vermeiden können sind wir gegenwärtig ab untersuchen. In der Zwischenzeit können Sie das Problem selbst lösen indem Sie Ihren PC neu starten und die App danach wieder öffnen. So sollten die Bilder wieder editierbar sein und alle Felder beschreibbar. Bitte bestätigen Sie uns kurz ob es bei Ihnen geholfen hat. Auch wäre es für uns hilfreich wenn Sie uns nennen könnten wie häufig Sie beook nutzen und wie lange Sie den PC nicht mehr gestartet haben. Konnten Sie alle anderen Funktionen in beook weiter nutzen als das Problem auftrat? Auch weitere Hinweise nehmen wir gerne entgegen. Besten Dank für Ihre Mithilfe. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  16.02.2017 22:20 - emir.ramic@ schrieb: hallo : ich habe immer noch das gleiche problem das ich nicht ins beook schreiben kann ich bitte sie sehr sich um das problem zu kümmern ich bin ihnen schon im voraus dankbar Emir Ramic,closed unsuccessful,App: beook 4.2.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.9.5 | First install: 2016-08-17 20:10:04 MESZ | Last install: 2017-02-14 15:08:43 MEZ | Application starts: 78 | Unique Device : 93a5260ff54300c07c7543f03f7d9330 | 
2017021663000120,Fehler in der App,SVBA,3,ich habe immer noch das gleiche problem das ich nicht ins beook schreiben kann ich bitte sie sehr sich um das problem zu kümmern ich bin ihnen schon im voraus dankbar,closed unsuccessful,App: beook 4.2.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.9.5 | First install: 2016-08-17 20:10:04 MESZ | Last install: 2017-02-14 15:08:43 MEZ | Application starts: 78 | Unique Device : 93a5260ff54300c07c7543f03f7d9330 | 
2017021663000080,Fehler in der App,BEOOK,3,Sync mit Dropbox löschen und neuinstallieren,closed successful,User account exists: Yes | | App: beook v4.2.5 | Jailbroken: No | Model: iPad | Platform: iPad41 | System Name: iOS | System Version: 10.2.1 | First install: 2017-01-25 13:58:25 MEZ | Application starts: 10 | Unique Device : 4d6b5c65a11904bb2707644b63ab587d | 
2017021663000080,Fehler in der App,BEOOK,1,,successful,User account exists: Yes | | App: beook v4.2.5 | Jailbroken: No | Model: iPad | Platform: iPad41 | System Name: iOS | System Version: 10.2.1 | First install: 2017-01-25 13:58:25 MEZ | Application starts: 10 | Unique Device : 4d6b5c65a11904bb2707644b63ab587d | 
2017021663000060,Fehler in der App,BEOOK,3,,closed successful,User account exists: Yes | | App: beook v4.2.5 | Jailbroken: No | Model: iPad | Platform: iPad41 | System Name: iOS | System Version: 10.2.1 | First install: 2017-01-25 13:58:25 MEZ | Application starts: 10 | Unique Device : 4d6b5c65a11904bb2707644b63ab587d | 
2017021663000060,Fehler in der App,BEOOK,1,,successful,User account exists: Yes | | App: beook v4.2.5 | Jailbroken: No | Model: iPad | Platform: iPad41 | System Name: iOS | System Version: 10.2.1 | First install: 2017-01-25 13:58:25 MEZ | Application starts: 10 | Unique Device : 4d6b5c65a11904bb2707644b63ab587d | 
2017021663000050,Fehler in der App,BEOOK,3,,closed successful,User account exists: Yes | | App: beook v4.2.5 | Jailbroken: No | Model: iPad | Platform: iPad41 | System Name: iOS | System Version: 10.2.1 | First install: 2017-01-25 13:58:25 MEZ | Application starts: 10 | Unique Device : 4d6b5c65a11904bb2707644b63ab587d | 
2017021663000050,Fehler in der App,BEOOK,1,,closed successful,User account exists: Yes | | App: beook v4.2.5 | Jailbroken: No | Model: iPad | Platform: iPad41 | System Name: iOS | System Version: 10.2.1 | First install: 2017-01-25 13:58:25 MEZ | Application starts: 10 | Unique Device : 4d6b5c65a11904bb2707644b63ab587d | 
2017021663000030,Anmeldung / Aktivierung,Swissmem,3,das Problem bei Anmelden besteht immer noch. Es kommt trotz Aktualisierung immer die gleiche Meldung. MachineWorld Lehrerausgabe _________________________________________ Swissmem Berufsbildung MachineWorld Ausgabe für Lehrkräfte XXMW 4L_EB Vorspann 1. Einteilung 3. Nichtlösbare Verbindungen 5. Projekt Modell-Hubschrauber 7. Erneuerbare Energien 8. Freiraum Maschinentechnik 9. Projekt Sesselbahn Sie können diese eBOOKS nun unter «LADEN» aktualisieren. _______________________________________________________________ Freundliche Grüsse,closed successful,App: Swissmem eBOOK 3.6.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2013-11-21 07:09:21 MEZ | Last install: 2016-08-18 14:59:54 MESZ | Application starts: 457 | Unique Device : 14250555422a5f6c0bf453c29f815325 | 
2017021663000030,Anmeldung / Aktivierung,Swissmem,1,Guten Abend Marcel Meinst Du dass es immer noch irrtümliche Aktualisierungsmeldungen gibt? Die neue Version 4.4 ist momentan im Test. Swissmem möchte aber noch eine zusätzliche Funktion vor dem Upadate. Daher wird es noch 2-3 Wochen dauern. Dann sollte auch diese lästige Meldung weg sein plus es gibt viele Neuerungen. Liebe Grüsse Daniel 16.02.2017 11:18 - xxx@xxx.xx schrieb: Guten Morgen das Problem bei Anmelden besteht immer noch. Es kommt trotz  Aktualisierung immer die gleiche Meldung. MachineWorld Lehrerausgabe _________________________________________ Swissmem Berufsbildung     MachineWorld Ausgabe für Lehrkräfte XXMW 4L_EB         Vorspann         1. Einteilung         3. Nichtlösbare Verbindungen         5. Projekt Modell-Hubschrauber         7. Erneuerbare Energien         8. Freiraum Maschinentechnik         9. Projekt Sesselbahn Sie können diese eBOOKS nun unter «LADEN» aktualisieren. _______________________________________________________________ Freundliche Grüsse Marcel Barrer,closed successful,App: Swissmem eBOOK 3.6.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2013-11-21 07:09:21 MEZ | Last install: 2016-08-18 14:59:54 MESZ | Application starts: 457 | Unique Device : 14250555422a5f6c0bf453c29f815325 | 
2017021563000150,Fehler in der App,SAT,3,Auf iPad gelöschte Seiten werden auf dem PC nicht entfernt.,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-02-13 08:51:16 MEZ | Last install: | Application starts: 15 | Unique Device : 5caf284112aceae0b0b6389a4007bada | 
2017021563000150,Fehler in der App,SAT,1,,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2017-02-13 08:51:16 MEZ | Last install: | Application starts: 15 | Unique Device : 5caf284112aceae0b0b6389a4007bada | 
2017021563000140,Fehler in der App,SAT,3,App Crash bei Cloud Sync nach löschen eigener Seite auf iPad.,closed successful,User account exists: Yes | | App: beook v4.2.3 | Jailbroken: No | Model: iPad | Platform: iPad53 | System Name: iOS | System Version: 10.2 | First install: 2017-01-04 14:25:49 MEZ | Application starts: 3 | Unique Device : 50d4b2ea8b010db9395e98a6403f533a | 
2017021563000140,Fehler in der App,SAT,1,,closed successful,User account exists: Yes | | App: beook v4.2.3 | Jailbroken: No | Model: iPad | Platform: iPad53 | System Name: iOS | System Version: 10.2 | First install: 2017-01-04 14:25:49 MEZ | Application starts: 3 | Unique Device : 50d4b2ea8b010db9395e98a6403f533a | 
2017021563000110,Fehler in der App,RICHM,1,Guten Tag Magdalena Sokoli Besten Dank für Ihre Support-Anfrage. Wir haben in der Protokoll-Datei gesehen dass Sie die App mehrfach gestartet haben. Dadurch funktioniert sie nicht mehr korrekt und es können beispielsweise keine Textstellen mehr markiert werden. Bitte schliessen Sie alle geöffneten Apps mittels dem Task-Manager und warten Sie nach dem Start bis die App komplett gestartet ist. Dies kann insbesondere nach einer Aktualisierung einen Moment dauern. Falls Sie nicht wissen wie man im Task-Manager die geöffneten Apps schliesst so starten Sie am Besten nochmals den Rechner neu. Sollten Sie trotzdem weiter Probleme mit der App haben dann senden Sie bitte nochmals eine neue Support-Anfrage unter Hilfe. Freundliche Grüsse Sabrina Koller ionesoft GmbH 15.02.2017 14:45 - xxx@xxx.xx schrieb: Fehler beim öffnen der App es verschwand plötzlich.,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-01-17 10:50:42 MEZ | Last install: | Application starts: 24 | Unique Device : afd5fd4647dc240c648e75052a90f874 | 
2017021563000110,Fehler in der App,RICHM,3,Fehler beim öffnen der App es verschwand plötzlich.,closed successful,App: beook 4.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-01-17 10:50:42 MEZ | Last install: | Application starts: 24 | Unique Device : afd5fd4647dc240c648e75052a90f874 | 
2017021463000190,Fehler in der App,SVBA,1,  Danke für Ihre Support-Anfrage. Wir haben das Problem analysiert und den Fehler gefunden. Es gab ein Fehler in der Mac/PC-Version in Kombination mit der Nutzung der Dropbox Cloud und einer Aktualisierung eines ebooks. Leider wurden bei diesem Vorgang die persönlichen Daten aus dem ebook gelöscht. Falls Sie einen Backup der Datenbank haben wäre es möglich die Daten wieder herzustellen. Holen Sie dazu aus ihrem Backup zum Zeitpunkt vor der Aktualisierung den Ordner C:\\Benutzer\\<ihr Benutzername>\\AppData\\Roaming\\beook hervor. Schliessen Sie zuvor die App. Nach dem Neustart finden Sie wieder alle Daten in beook. Wir empfehlen Ihnen bis zur Veröffentlichung der nächsten Version die beook Cloud zu aktivieren damit ihre Daten auf der Cloud gesichert werden. Mehr Infos zur beook Cloud finden Sie auf unserer Website [1]beook.ch. Wir entschuldigen uns für die Unannehmlichkeiten und beheben den Fehler schnellst möglich. Freundliche Grüsse Daniel Stainhauser ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  14.02.2017 15:23 - xxx@xxx.xx schrieb: mir hat es alllllllles gelöscht seit dem uptate die kan doch nicht war sein dies ist doch so doof weil jetzt habe ich die hausaufgabe nicht zeigen können und habe zusammenschiss bekommen die kan einfach nicht seit!!!!!!!!!!!!!!!!!!! [1] http://beook.ch/cms/tiki-index.php?page=beook+Cloud&amp;structure=Cloud,closed successful,App: beook 4.2.3 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2016-08-18 21:29:06 MESZ | Last install: 2016-12-20 13:05:10 MEZ | Application starts: 82 | Unique Device : 8a7f1fb988a62ee73dfad784ac80a175 | 
