Ticket Nr.;Rating (1= sehr gut, 2= mittel, 3=nicht brauchbar);Ticket type;Mandant;Ticket text;Status;Template
2016010863000032; ;Fehler in der App;hep;nach Couponeingabe keine Aktualisierung von Portal erst nach Neuanmeldung durch neues Klicken von Couponfeld.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2016010863000023; ;Fehler in der App;hep;Keine automatische Anmeldung nach erfolgreicher Registrierung erst beim zweiten Versuch;closed successful;Mac: Access Denied -> Cookies Virenscanner
2016010863000014; ;Fehler in der App;hep;test-TICKET und Log für beim Upgrade verlorene Antwort GESCAH 1A13;closed successful;Mac: Access Denied -> Cookies Virenscanner
2016010763000016; ;Fehler in der App;hep;Wenn man bei den gelesen verstanden Fragen eine Antwort gibt und zur nächsten Frage geht ist die vorherige Antwort wieder gelöschen.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2016010663000018; ;Fehler in der App;Swissmem;Nach ein paar Klicks kommt immer die Meldung: In der App ist ein unerwarteter Fehler aufgetreten. Bitte starten Sie die Applikation neu und versuchen die Aktion nochmals...;closed successful;Mac: Access Denied -> Cookies Virenscanner
2016010563000029; ;Fehler in der App;hep;Dies ist eine Test-Support-Anfrage. Sie kann gelöscht werden.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2016010563000011; ;Fehler in der App;Swissmem;Die Synchronisation mit Dropbox funktioniert nicht. Dropbox unterstützt kein Proxy. Die Desktop-App von Dropbox läuft daher nicht.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015122363000021; ;Fehler in der App;hep;choice-Aufgaben nicht immer gespeichert. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015122363000011; ;Fehler in der App;hep;Meine PFM-Version hat das IPad eLehrmittel geschrottet... Lies sich nicht installieren gab stattdessen einen Crash. Danach wurde die Datenbank zurückgesetzt mit der Aufforderung alles neu zu installieren. So weit so gut aber beim Versuch irgendein ein eLehrmittel wieder zu installieren mit Import der eigenen Daten kriege ich nun nur noch Abstürze. Vielleicht schaust du mal ins Log...;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015122063000017; ;Geräteanzahl überschritten;hep; Die Lizenz für meine beiden eLehrmittel soll von diesem Gerät Acer Aspire V3-771 entfernt werden. Vielen Dank. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015121863000058; ;Fehler in der App;RICHM;Mac kann Annotationen nicht mit IPad synchronisieren. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015121863000049; ;Fehler in der App;RICHM;Die Annotationen werden auf Ipad nicht synchronisiert. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015121863000031; ;Fehler in der App;hep;App abgestürzt als ich ins Portal wechselte. Vielleicht seht ihr den Grund im Log;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015121863000021; ;Fehler in der App;RICHM; Leider lassen sich die Annotationen nicht synchronisieren. Viele Grüsse H.Däscher ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015121863000012; ;Fehler in der App;RICHM; leider werden die Annotationen nicht synchronisiert. Viele Grüsse ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015121663000016; ;Anmeldung / Aktivierung;VELEDES; wie besprochen die Fehlermeldung. einen schönen Tag. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015121063000018; ;Anmeldung / Aktivierung;hep;Wenn ich mich anmelde steht dass die Lehrmittel Handbuch kompetenzen und Gesellschaft Ausgabe A nicht aktiviert wurden obwohl ich sie schon mal aktiviert habe.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015120863000086; ;Anmeldung / Aktivierung;RICHM;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. Karin Gisler kann immer noch nicht ihr Grundlagenbuch herunterladen. Ich selber weiss nicht warum. Mit freundlichen Grüssen ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015120763000042; ;Fehler in der App;hep;Im Arbeitsbuch werden Einträge nicht gespeichert. Was mache ich falsch?;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015120563000019; ;Geräteanzahl überschritten;RICHM; Lenovo PC Seit dem neuen Update von Windows 10 funktioniert mein beook nicht mehr habe es jetzt frisch heruntergeladen und jetzt zeigt es an ich habe die maximale Anzahl von Geräten überschritten. Ich bedanke mich jetzt schon für ihre baldige Antwort. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015120463000021; ;Fehler in der App;hep;Wenn man zweimal auf den Einstellungen-Button klickt stürzt die App ab.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015120363000077; ;Fehler in der App;BEOOK;Ich kann die Bilder in den Aufgaben nicht sehen. Habe es schon probiert mit neu Herunterladen hat aber nichts geholfen. Habe gehofft ihr Update hilft. aber dem ist leider nicht so. Ich bitte Sie mir schnellst möglich zu antworten Ich benötige diese Unterlagen dringend. Freundliche Grüsse ;closed successful;Anmeldung - Hinweise für Aktivierung
2015120363000059; ;Anmeldung / Aktivierung;Swissmem;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. Als ich die neuste Software Verion runtergeladen habe hat es mir das ganze Programm gelöscht. Danach habe ich es wieder heruntergeladen und jetzt habe ich nurnoch Machine world und der rest fehlt mir. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015120363000022; ;Fehler in der App;hep;Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Absturz getätigt haben.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015120263000079; ;Fehler in der App;hep; Ich habe Ihr App instaliert und habe DHF Gesellschaft Wirtschaft und Detailhandelskenntnisse inkl. Handbuch für Lehrpersonen. Vor einiger Zeit musste ich meinen Mac neu aufsezten lassen d.h alle Apps mussten auch neu installiert werden und meine daten waren weg. Ich habe das App neu geladen und kann aber nun Detailhandelskentnisse nicht mehr laden. Wirtschaft und Gesellschaft funktioniert. Freundliche Grüsse ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015120263000051; ;Anmeldung / Aktivierung;RICHM;Ich habe iene Testversion hinuntergeladen weil ich morgen meinen Laptop mit dem ganzen Grundlagenbuch nicht habe. Frage: geht bei der Testversion die Verlinkung nicht?\; ; 
2015120163000017; ;Anmeldung / Aktivierung;BEOOK;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. Sehr geehrte Beook GmbH ich habe meine Laptop gewechselt da mein alter kaput ging. ich bitte sie mir einen Neuen Aktivierungs- Code zu schiecken. den alten Code habe ich nicht mehr. mein name ist Petra Indermaur ;closed successful;Anmeldung - Hinweise für Aktivierung
2015113063000054; ;Anmeldung / Aktivierung;Swissmem;Nach dem ich das Update von Swissmem gemacht habe heute Montag 30.11.2015 um 14:55 kann ich mein Topdesing und meinen Normenauszug nicht mehr benutzen ich habe mich auch nochmal angemeldet und es funktioniert immernoch nicht.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015113063000027; ;Fehler in der App;DIHK;"Hallo liebes Support-Team ich habe die Bände am Freitag nach Aufforderung durch das entsprechende Symbol aktualisiert. Nach erfolgter Aktualisierung stürzte die App jedesmal ab. Auf dem iPad von Frau Baisteiner passiert das nicht. Das Pop-up mit dem Hinweis dass die eigenen Annotationen soweit wie möglich erhalten bleiben verschwindet nicht mit Klick auf \""ok\"". Danke & Grüße Marion Vohwinkel";closed successful;Mac: Access Denied -> Cookies Virenscanner
2015113063000018; ;Anmeldung / Aktivierung;RICHM;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015112963000021; ;Anmeldung / Aktivierung;BEOOK; Ich mache eine Lehre zum Bäcker -Konditor und nutze somit das ebook. Ich habe es auf meinem iMac installiert und möchte es jetzt jedoch auf meinem iPad nutzen. Könnten Sie mir das ebook auf dem iMac zurücksetzen? Ich danke Ihnen bereits im Voraus. Herzliche Grüsse Adrian Reichmuth ;closed successful;Anmeldung - Hinweise für Aktivierung
2015112763000015; ;Problem auswählen;hep;Ich war in den Aufgaben von GESAAH und ging in den Webbrowser. Drauf hin ist die App abgestürzt.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015112363000031; ;Anmeldung / Aktivierung;hep;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015112363000022; ;Anmeldung / Aktivierung;RICHM;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. maximal Anzahl möglicher Geräte zum Anmelden erreicht.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015111963000012; ;Anmeldung / Aktivierung;hep;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015111863000096; ;Fehler in der App;hep;Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Absturz getätigt haben.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015111863000078; ;Fehler in der App;Swissmem;KABB Darstellung nicht zufriedenstellend inhaltsblöcke werden übereinander eingeblendet jedoch ohne Inhalt sondern nur leere Blöcke . Bilder und Links fehlen z.b. 1.1.1 Vielfalt warengruppen MEM fehlen alle. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015111363000069; ;Fehler in der App;hep;ich habe in GESBAH Kapitel 5 A18 das Bild per Doppelklick geöffnet und wieder geschlossen danach stürzte die App ab.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015111363000051; ;Anmeldung / Aktivierung;Swissmem;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015111363000041; ;Problem auswählen;hep;BETA: ständige Abstürze und Hänger beim Wechsel über Schnellzugriffsleiste;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015111363000023; ;Fehler in der App;hep;BETA 2.0.12: Interner Browser stürzt bei jedem Aufruf sofort ab;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015111263000016; ;Fehler in der App;hep;Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Absturz getätigt haben.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110463000059; ;Anmeldung / Aktivierung;hep;"Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. Problem 1 Ich habe vor ca. 2 1/2 Monaten meine Coupons eingelöst dann weggeworfen. Mir ist die Meldung aufgetreten dass diese nun vollständig freigeschalten sind jedoch ein Update verfügbar ist. Dieses Update habe ich insgesamt 6x versucht zu installieren die ersten vier Mal ist es fehlgeschlagen weil mein Pc es warscheindlich nicht als App akzeptieren wollte. Nun hat es \""funkioniert\"" es kommt aber immernoch die Meldung ich solle dieses Update durchführen was ich schon getan habe. Problem 2 Ich bin heute auf die Webseite gegangen um mich dort anzumelden und zu schauen ob ich die Coupons richtig eingelöst habe dort stand \""vollständig\"". Aber ich soll meine Mail bestätigen habe ich getan wenn ich mich jetzt anmelden will steht folgender Text: \""Fehlerhafte Eingabe. Bitte versuchen Sie es erneut sich anzumelden.\"" Und das mit dem selben Passwort wie das erste Mal. ";closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110363000159; ;Anmeldung / Aktivierung;hep;"Ich brauche eine neuen Anmeldungscode es kommt immer ungültiger Code. Altes Code; 4616d60984c0 ";closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110363000141; ;Anmeldung / Aktivierung;hep;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110363000131; ;Anmeldung / Aktivierung;hep; Mein code geht nicht und zeigt mir eine Fehlermeldung an ungültiger code. Mein code auf meinem Buch ist 83f21d91090c. Ich wäre froh um eine Rückemail. Freundliche Grüsse ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110363000122; ;Anmeldung / Aktivierung;hep;Mein Benutzername und mein Code funktionieren nicht. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110363000113; ;Anmeldung / Aktivierung;hep;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110363000104; ;Anmeldung / Aktivierung;hep;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. Aktivierungscode: ba07903c9821 ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110363000079; ;Fehler in der App;AppInbox;Bitte üperprüfen sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Absturz getätigt haben. ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110263000062; ;Anmeldung / Aktivierung;hep;" Ich habe vor einer Weile bei ihnen das E-Book \""Gesellschaft Ausgabe C Arbeitsheft\"" aktiviert mit einem Aktivierungs-Code den ich von meiner Schule erhalten habe. Jedoch funktioniert das E-Book bei mir nicht. Wenn ich es öffnen möchte wird kein Text angezeigt. Mit freundlichen Grüssen ";closed successful;Mac: Access Denied -> Cookies Virenscanner
2015110263000035; ;Fehler in der App;hep;Bitte überprüfen Sie ob sich der Fehler reproduzieren lässt. Beschreiben Sie dann bitte die letzten Aktionen die Sie vor dem Absturz getätigt haben.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015103163000018; ;Fehler in der App;PHZH;Ich hatte dieses Problem schon einmal dass ich plötzlich nur noch 10 Seiten benutzen konnte! 10 Seiten kann ich lesen und beim rest steht:alle Seiten des Auszugs sind genutzt. ;closed successful;Mac: Enable Cookies
2015103063000056; ;Anmeldung / Aktivierung;RICHM;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an. Guten Tag ich möchte von meinem Laptop auf das Samsung Tablet 4 wechseln. Wie muss ich vorgehen? ;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015103063000047; ;Anmeldung / Aktivierung;hep;Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungs-Code haben beschreiben Sie bitte die Fehlermeldung und geben sie ihren Aktivierungs-Code an.;closed successful;Mac: Access Denied -> Cookies Virenscanner
2015103063000038; ;Fehler in der App;Swissmem;Beim testen ist die App abgestürzt und beim neu laden kam die Meldung App wurde neu installiert. Nach de öffnen sah man keine eBooks mehr in der linken Spalte.;closed successful;Mac: Access Denied -> Cookies Virenscanner
