ticket,type,client,issuer,inquiry,state,meta,answer
2018112163000090,Geräteanzahl überschritten,Swissmem,3,mein ebook funktioniert heute nicht mehr! ich brauche ihre hilfe! mit freundlichen grüssen,closed_max_devices,App: Swissmem eBOOK 5.4.6 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-11-20 15:57:36 MEZ | Last install: | Application starts: 3 | Unique Device : 161e9c90472ca71cc85ad4343a865935 | ,beook RCP: Workspace löschen
2018112163000170,Fehler in der App,hep,3,ich finde keine möglichkeit wie man die lösungen ausdrucken kann!? besten dank für eine antwort. freundliche grüsse,closed successful,App: eLehrmittel 5.4.6 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-06 17:07:39 MESZ | Last install: 2018-10-03 07:54:34 MESZ | Application starts: 133 | Unique Device : 3e1384812015241714999ea421f5d873 | ,Danke für positive Rückmeldung und dass es geklappt hat
2018112163000190,Fehler in der App,SVBA,3,ich überarbeite für die svba die neuen versionen unseres lehrmittels. nun habe ich die bücher aktualisisert um die neuen aufgaben zu testen aber nach der aktualisiserung kann ich keine lösungen mehr anzeigen lassen. ich müsste die berechtigung haben auch die lösungen anzeigen zu können sonst kann ich die fragen nicht überprüfen. die bearbeitung findet auf der entwickleroberfläche statt. es hatten bereits mehrere kollegen das gleiche problem und haben sich gemeldet. freundliche grüsse,closed_waiting_for_reply,App: beook 4.6.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2017-03-29 20:25:40 MESZ | Last install: 2018-05-13 20:19:21 MESZ | Application starts: 22 | Unique Device : cabe619f40ebe00bcc22ed73c5889cb2 | ,"App unvollständig initialisiert, db und Catalog löschen"
2018112163000210,Geräteanzahl überschritten,SVBA,3,aufgrund von diversen anmeldungen auf ersatz- und neugeräte ist die anzahl überschritten.,closed_waiting_for_reply,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-11-15 15:44:23 MEZ | Last install: | Application starts: 8 | Unique Device : e6ea80d2cdddc3ff5a209f54f031b5f5 | ,Benutzername angepasst
2018112263000050,Fehler in der App,hep,3,4. sollten sie kein bestätigungsmail erhalten dann prüfen sie bitte ihre email adresse und senden gegebenenfalls nochmals eine support-anfrage.,closed_app_misuse,App: eLehrmittel 5.4.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-23 11:17:51 MESZ | Last install: | Application starts: 22 | Unique Device : 6d3970ee622f707a865a9bf804e5ec0b | ,Benutzername angepasst
2018112263000060,Fehler in der App,SVBA,3,ich habe letzte woche am 15.11.18 eine anfrage geschicht in der es um den fehler ging den ich habe. leider habe ich noch keine antwort erhalten und bitte sie erneut um hilfe. beim aktualisieren der app erscheint folgende fehlermeldung: an error occurred while collecting items to be installed. ich weiss nicht ob das eib fehler meines computers ist oder der app. ich bedanke im voraus bei ihnen um die hilfe. mfg,closed_waiting_for_reply,App: beook 5.4.6 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-22 12:40:37 MESZ | Last install: 2018-09-27 11:21:12 MESZ | Application starts: 167 | Unique Device : e82c383d0e4fdc61e12e14f6ff49fdd4 | ,"App neu starten, Gerätezahl bei Subscription/Folgeauflage"
2018112263000070,Anmeldung / Aktivierung,RICHM,3,falls sie ein problem mit der anmeldung oder dem aktivierungscode haben beschreiben sie bitte die fehlermeldung und geben sie ihren aktivierungscode,closed_waiting_for_reply,User account exists: Yes | | App: beook v5.4.6 | Jailbroken: No | Model: iPhone | Platform: iPhone81 | System Name: iOS | System Version: 12.1 | First install: 2018-11-13 21:37:43 MEZ | Application starts: 0 | Unique Device : 6bb47282d064be390f09f42f63aa57a9 | UI Type: Simple ? | ,Anmeldung mit falscher E-Mail
2018112263000160,Geräteanzahl überschritten,BEOOK,3,vor wenigen tagen wurde mein laptop ausgewechselt. da er technische defekte aufwies. auf meinem neuen laptop habe ich nun beook installiert doch leider erscheint die fehlermeldung dass alle lizenzen schon vergeben sind geräteanzahl überschritten. darf ich sie bitten meine lizenzen für das amag ausbildungscenter zu löschen sodass ich wieder zugriff auf die fachunterlagen erhalten kann. danke und gruss fred henguely leiter amag ausbildungscenter,closed_waiting_for_reply,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2018-11-22 16:13:30 MEZ | Last install: 2018-11-22 16:28:47 MEZ | Application starts: 7 | Unique Device : b9b72659d75fa4c172b178b6ec9aa3e8 | ,Benutzername angepasst
2018112363000130,Fehler in der App,hep,3,bitte überprüfen sie ob sich der fehler reproduzieren lässt. beschreiben sie dann bitte die letzten aktionen die sie vor dem fehlverhalten des programms getätigt haben. bei installation des lehrmittels wurden alle grafiken nicht heruntergeladen. wie muss man vorgehen? /users/bryantorres/desktop/bildschirmfoto 2018-11-23 um 14.29.39.png,closed_waiting_for_reply,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2018-06-08 10:37:46 MESZ | Last install: 2018-10-05 13:15:23 MESZ | Application starts: 21 | Unique Device : e61b38382bcb9d12783cdee4ab3be9e9 | ,beook RCP: Workspace löschen
2018112663000060,Geräteanzahl überschritten,VSRT-BBZ,3,kann ebooks nicht installieren geräteanzahl überschritten. kann man diese zurücksetzen?,closed successful,App: beook 5.4.8 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-11-26 09:33:16 MEZ | Last install: | Application starts: 2 | Unique Device : 46f8f249e76d4bc1ac738ee394a9ba4d | ,Benutzername angepasst
2018112663000090,Anmeldung / Aktivierung,AGVS,3,könnten sie die lizenz an diesem gerät löschen? freundliche grüsse,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-10-29 16:03:57 MEZ | Last install: 2018-11-15 13:01:09 MEZ | Application starts: 31 | Unique Device : 66363717c3966c5c3cacb8ee9eb55b3c | ,beook RCP: Workspace löschen
2018112663000100,Fehler in der App,IONESOFT,3,ich habe mich am anfang des schujahres mit ebook angemeldet. vor 2 tagen gin ich wieder auf das ebook und war apgemeldet keine ahnung warum den aktivierungscode habe ich schon 2 mal eingeben im laptop und iphone dort habe ich kein zugriff mehr 2 geräte habe ich keiknzugeidf,closed successful,User account exists: Yes | | App: beook v5.4.6 | Jailbroken: No | Model: iPhone | Platform: iPhone116 | System Name: iOS | System Version: 12.1 | First install: 2018-11-25 16:56:40 MEZ | Application starts: 3 | Unique Device : f62e37c18c6c185347cbd9b9462f87e0 | UI Type: Simple ? | ,beook RCP: Workspace löschen
2018112663000150,Anmeldung / Aktivierung,BEOOK,3,ich benötige einen neuen aktivierungscode da ich den laptop ersetzen musste.e bei fragen stehe ich ihnen per mail oder tel. zur verfügung. 055 618 44 84 direktwahl lehrmeister hr. danilovic morgen habe ich schule daher wäre eine heutige aktivierung von vorteil. mit freundlichen grüssen,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2018-11-12 22:14:21 MEZ | Last install: 2018-11-12 22:25:51 MEZ | Application starts: 6 | Unique Device : 9fbbaa4958bba466203349cb9256ba07 | ,Benutzername angepasst
2018112663000170,Anmeldung / Aktivierung,DIHK,3,bei mir ist ein problem mit der anmeldung bzw. dem aktivierungscode aufgetreten. ich habe bereits als dozent der ihk zu dortmund ansprechpartner herr brückhändler verschiedene textbände auf meinem apple-tablet erfolgreich herunter geladen. jetzt möchte ich aber gerne diese textbände auf meinem neu gekauften laptop heruterladen um vorallem mit diesem bei der kammer zu arbeiten. leider bekomme ich folgende fehlermeldung: konto-erstellung/update fehlgeschlagen-das benutzerkonto a2dfgxg1cp existiert bereits. bestimmt können sie mir weiterhelfen. peter rustemeier mobil 01713832626,closed successful,App: IHK lernen mobil 5.2.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-11-26 15:45:07 MEZ | Last install: | Application starts: 1 | Unique Device : 1468b0a1d1845c0f74b9166452a235cd | ,"Altes Ticket, Problem gelöst?"
2018112763000010,Geräteanzahl überschritten,AGVS,3,alle auset für mac,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2018-11-20 22:40:32 MEZ | Last install: | Application starts: 5 | Unique Device : fe5fd4f582e4aa7bcfdc512e2bb88572 | ,beook RCP: Workspace löschen
2018112763000030,Fehler in der App,AGVS,3,guten tag ich habe sehr grösse problem mit dem beook es speichert schon aber zum nächste mal starten verwechslt sie alles wird eine seite von die aufgaben über alle seiten gespeichert. antworte die ich in eine poste von aufgaben gespeichert wird über alle posten gespeichrt freundliche grüsse,closed successful,App: beook 5.4.6 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-16 11:06:42 MESZ | Last install: 2018-09-23 21:46:22 MESZ | Application starts: 34 | Unique Device : 5198eba0d40cd183acd1a9cd4a0cbda8 | ,Benutzername angepasst
2018112763000060,Geräteanzahl überschritten,RICHM,3,als fachlehrer bin ich angewiesen auf verschiedenen computer auf diese bücher zu zugreifen. jetzt geht das ideale produkt auf allen dafür erscheint die meldung beim grundlagenbuch und betriebswirtschaft. für mich sehr unverständlich. vielen dank für eine schnelle lösung,closed_waiting_for_reply,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2014-08-11 11:39:59 MESZ | Last install: 2018-11-13 11:06:17 MEZ | Application starts: 377 | Unique Device : 88f5de3c01878957d42e34bf5b6265e6 | ,Anmeldung mit falscher E-Mail
2018112763000070,Geräteanzahl überschritten,SVBA,3,bei mir stehen 3 buecher mit geraeteanzahl ueberschritten. jedoch habe ich beook nur auf dem macbook instaliert… bitte um hilfe,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2018-08-13 20:39:37 MESZ | Last install: 2018-11-19 22:43:13 MEZ | Application starts: 37 | Unique Device : 664099be4c179c763ce2482178b35c4c | ,beook RCP: Workspace löschen
2018112763000110,Anmeldung / Aktivierung,BEOOK,3,guten tag liebe svba group das buch dass ich bezahlt habe ist nicht mehr aud meinem beook das fachkunde kraftfahrzeug technik. ich bin nicht sicher doch glaube ich hatte es schon auf meinem beeok aber finde kein aktivierungscode. freundliche grüsse goetschi methigon,closed successful,App: beook 5.4.8 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-04 08:31:24 MESZ | Last install: 2018-11-20 00:11:16 MEZ | Application starts: 23 | Unique Device : 7d6acb458b7cf2d74584df53e0937d2d | ,Benutzername angepasst
2018112763000130,Anmeldung / Aktivierung,AGVS,3,bitte auf diesem gerät meine zugangslizenz entfernen. danke.,closed successful,App: beook 5.4.8 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-11-21 08:25:31 MEZ | Last install: | Application starts: 13 | Unique Device : cde8b79630e85bc5b5a8632efcd3bc86 | ,RICHM: Berechtigung nur für ein Gerät
2018112763000160,Fehler in der App,SVBA,3,bei meinem beook kann ich kiene bilder bearbeiten,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-14 16:02:04 MESZ | Last install: 2018-11-27 13:03:26 MEZ | Application starts: 112 | Unique Device : c0e7f7044f9588841fdb4286685b48be | ,Benutzername angepasst
2018112763000210,Anmeldung / Aktivierung,SVBA,3,ich habe bereits vor vor einer woche da problem geschildert dass ich auf der entwickleroberfläche im arbeitsheft keine lösungen anzeigen kann. da ich die fragen kontrollieren muss sollte ich die entsprechende funktion zur verfügung haben. deshalb sollten meine zugriffsrechte angepasst werden. freundliche grüsse,closed_waiting_for_reply,App: beook 4.6.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2017-03-29 20:25:40 MESZ | Last install: 2018-05-13 20:19:21 MESZ | Application starts: 26 | Unique Device : cabe619f40ebe00bcc22ed73c5889cb2 | ,Benutzername angepasst
2018112863000030,Fehler in der App,SVBA,3,habe die app synchronisiert und geschlossen die daten der seite 359 und 360 wurden gelöscht.,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.14.1 | First install: 2018-01-14 16:24:01 MEZ | Last install: 2018-11-14 10:51:35 MEZ | Application starts: 74 | Unique Device : 8c3c14a0b40715cdf3b8ab9fdc2ba9d7 | ,Benutzername angepasst
2018112863000080,Anmeldung / Aktivierung,DIHK,3,bei mir wird angezeigt dass die maximale geräteanzahl erreicht ist. jedoch kann ich die textbände stand jetzt nur auf zwei geräten iphone und macbook öffnen bzw. mit ihnen arbeiten. es wäre allerdings gut wenn ich die textbände auch auf meinem ipad nutzen könnte. somit bräuchte ich eine freigabe für drei geräte. grüße,closed_max_devices,User account exists: Yes | | App: IHK-LernenMobil v5.4.2 | Jailbroken: No | Model: iPad | Platform: iPad75 | System Name: iOS | System Version: 12.1 | First install: 2018-11-28 09:43:33 MEZ | Application starts: 1 | Unique Device : 78468f30228be841e011e9c68fafae90 | UI Type: Extended | ,Benutzername angepasst
2018112863000090,Anmeldung / Aktivierung,BEOOK,3,ich habe von felix svba den auftrag in der entwicklungsumgebung einige aufgaben gegen zu lesen. um probleme mit meinem gut funktionierenden beook zu vermeiden habe ich ein notebook in der informatik geholt und möchte die software auf das separate gerät laden die aufgaben erledigen unddie sache wieder deinstallieren. mein normales beook für den unterricht läuft unter xxx@xxx.xx. ich jetzt ein neues konto erstellt auf welches ich mich nicht anmelden kann. das neue konto lautet: xxx@xxx.xx / passwort monocoquec was mach ich falsch? liebe grüsse,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-11-28 09:31:35 MEZ | Last install: | Application starts: 4 | Unique Device : 8e9fce1b150b6b26821c825cf29d6b91 | ,Anmeldung mit falscher E-Mail
2018112863000110,Geräteanzahl überschritten,SVBA,3,bitte die registrierten geräte zurücksetzen. freundliche grüsse,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-29 13:34:17 MESZ | Last install: 2018-11-15 13:46:30 MEZ | Application starts: 26 | Unique Device : cd2cdfe123b3cbbf22ade3768801b0b4 | ,beook RCP: Workspace löschen
2018112863000120,Fehler in der App,SVBA,3,beim buch motor steuerung mercedes hatt es trotz synchronisieren und speichern die textfeldereingaben nicht gespeichert als ich heute morgen dass beook neu gestartet habe. das neue update habe ich letzte woche auch gemacht dann ist es eigentlich einwandfrei vonstaten gegangen bis jetzt!!!,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-11-13 07:39:05 MEZ | Last install: 2018-11-14 14:53:04 MEZ | Application starts: 114 | Unique Device : ad9683502133b75449421cfeebd56759 | ,Benutzername angepasst
